OBJECTID,zones905,FREQUENCY,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co,rank
27,28,2,47.3,49.37,72.855,0,163.38,165.015,0.231,26,42,29,45,77.39215024,10.09424763,69.52379545,4.419155558,34.39402199,35.99839898,0.279351499,4
841,882,1,23.9,32.79,34.51,0,85.41,165.19,0.156,18,5,46,27,93.45946744,20.18140655,68.82658346,4.068719312,29.1860986,46.06816606,0.258291421,1
588,618,2,17.8,21,21.41,0.805,43.25,165.84,0.138,17,1,9,10,94.82983017,16.83251207,55.96309344,1.398325881,29.21512699,43.03291353,0.254123092,1
265,275,2,46.5,48.02,81.565,0,141.005,166.075,0.226,16,15,35,43,94.41566849,17.02289588,59.97445711,4.018011908,30.61001031,40.73365479,0.269150503,4
833,873,1,25.7,30.76,32,0,80.58,169.85,0.16,21,9,16,21,97.62182744,13.48152224,49.44805908,1.780492365,29.34539413,35.81897672,0.266688402,1
595,625,2,58.2,89.53,115.045,0,214.705,170.12,0.208,22,38,33,40,91.81838799,15.48315251,54.8574915,5.05978328,29.86957837,38.23961077,0.245547462,5
372,391,2,48.65,63.2,93.93,0,155.77,170.185,0.175,8,39,42,29,90.15430069,16.02613974,65.3576622,2.224243596,36.84348393,41.45137739,0.270015732,4
138,143,2,40.5,62.17,70.4,0,140.335,170.915,0.208,22,38,33,40,87.04796028,13.05954981,57.37239552,6.275713802,30.67220521,37.68637324,0.229448548,3
163,169,1,21.7,51.73,49.04,0,66.39,171.52,0.161,4,24,48,13,97.09458618,12.66285947,75.20292664,1.348613596,29.48621,33.49200548,0.257340636,1
685,719,1,31.3,50.32,65.01,0,130.54,171.62,0.161,4,24,48,13,100.6796221,13.17190812,76.16125107,1.442630727,29.50948136,32.60525622,0.257037318,1
400,422,2,49.65,55.095,69.42,0,151.225,176.1,0.231,26,42,29,45,83.90644519,8.741342761,68.82355945,4.284206113,34.33267053,34.98012543,0.276141671,4
840,881,2,34.45,50.875,48.085,0,125.375,176.365,0.16,21,9,16,21,95.34751066,14.32779539,34.07983001,1.374735251,29.7374723,34.01500599,0.250071303,2
325,338,1,22.7,24.99,35.15,2.45,66.89,177.07,0.161,4,24,48,13,105.3780926,13.35453707,75.75263169,1.437530419,29.30562737,32.28531626,0.257002433,1
442,465,2,56.4,79.955,76.64,0,179.36,178.945,0.218,19,41,39,41,94.08676243,16.49653904,54.94697762,2.58984679,33.14713765,36.60233514,0.248932657,5
720,755,2,53.45,104.895,81.18,0,225.77,179.445,0.164,13,22,14,20,99.30203731,13.45921313,58.82965062,6.102923139,30.02237473,41.23926977,0.235312271,5
721,756,2,39.8,43.185,81.595,0,138.83,179.745,0.193,14,11,15,36,97.97502009,16.17308507,47.01788479,3.533191946,29.23848926,36.45536271,0.24347383,3
774,813,2,20.75,22.33,29.505,1.94,57.86,180.15,0.141,3,26,5,10,104.5149365,22.97460222,55.69701672,0.618934542,29.64551115,37.06458188,0.280888632,1
540,569,4,35.225,52.24333333,59.5525,0,119.4725,181.2175,0.161,24,13,30,19,104.5199082,17.88124201,54.95329113,3.919939176,28.49178213,31.4503484,0.234798575,2
428,451,1,17.6,21.23,35.2,0,41.77,181.22,0.089,29,2,12,15,90.81913528,16.95198975,60.79837551,4.348466659,21.944314,44.97902439,0.265198275,1
628,660,2,61.7,55.22,107.935,0,191.19,182.055,0.26,41,49,32,50,99.97701836,14.60275135,57.00768805,3.68111375,29.81660629,39.33597107,0.223598506,5
837,877,2,39.4,44.96,54.56,2.28,106.85,182.185,0.201,30,48,49,44,90.24594129,13.93254716,60.10818889,3.837764088,34.52629134,38.86117312,0.265929148,3
854,897,2,59.55,77.5,91.045,0,152.2,183.2,0.218,19,41,39,41,92.84902573,16.39974833,54.69190503,2.350511462,34.35455895,36.54764748,0.245062594,5
689,723,2,69.6,81.325,112.065,0,230.47,183.415,0.222,36,50,45,46,66.84117635,12.92748134,69.44969644,2.869364977,34.97630883,37.13887003,0.267399334,5
410,432,3,36.93333333,61.01,57.22333333,0,104.4533333,184.4533333,0.141,3,26,5,10,106.6725602,18.08180056,47.28623776,0.214068614,25.91341009,34.13043115,0.256203914,2
320,333,2,49.45,77.43,84.375,0,189.195,186.415,0.161,24,13,30,19,110.817976,17.17949102,55.90811181,3.918977723,29.08525137,33.88265535,0.235186702,4
507,535,2,54.8,73.04,89.985,0,163.135,186.675,0.209,27,35,38,47,89.05383592,17.49072242,62.01548095,3.88393162,33.52687136,41.49040006,0.268256968,5
806,846,2,52.4,78.745,28.93,0,212.62,186.755,0.208,22,38,33,40,91.82903926,15.07862501,55.1616517,4.259380311,29.61283398,37.95343407,0.24068481,5
764,802,2,46.95,60.93,84.575,0,166.95,187.435,0.211,7,23,24,42,98.25893561,15.67900024,53.3739907,2.623612315,33.90746848,40.55392456,0.215985845,4
38,39,2,60.9,73.58,111.12,0,243.91,188.925,0.211,7,23,24,42,98.73254013,15.45650319,55.52637355,3.897341559,30.68845797,40.40757497,0.22688481,5
70,73,2,45.75,51.375,58.08,0,170.065,189.215,0.157,2,30,47,23,81.68266812,9.224779182,68.61602602,3.758935848,34.70736375,34.84963508,0.257979007,4
446,469,1,24,40.07,32.7,0,79.11,189.27,0.161,24,13,30,19,106.8343344,18.35295492,52.94999373,3.927960105,29.91542804,34.36759022,0.234932592,1
101,105,1,16.3,7.12,17.63,0,27.46,190.06,0.157,2,30,47,23,74.99443644,11.21677403,72.92556867,3.777688482,38.52168534,32.42049183,0.252072281,1
561,591,3,24.16666667,29.61,38.15333333,0.886666667,77.60666667,192.43,0.156,18,5,46,27,92.74982606,20.01972114,67.18799865,4.291639192,25.90095412,46.11417121,0.255358827,1
67,70,1,28.9,33.57,49.7,0,84.28,193.88,0.164,13,22,14,20,96.42276128,14.45207119,57.19798533,1.917643984,28.8900493,38.56791763,0.233752972,1
187,194,1,34.5,35.24,52.86,0,84.77,194.11,0.218,19,41,39,41,100.5070534,16.75509596,50.30814171,2.570041001,32.93111897,34.85269928,0.254273499,2
78,81,2,49.55,61.85,94.13,0,158.575,194.445,0.187,6,10,6,25,98.01248885,12.89088542,54.2950759,4.037987724,31.88642133,37.13639654,0.207542969,4
593,623,2,48.45,45.865,85.345,0,177.64,194.505,0.231,26,42,29,45,84.80667801,8.566131619,65.80960312,4.35359087,35.09382134,35.7186039,0.263045317,4
732,769,1,28.5,49,42.88,0,106.94,194.74,0.157,39,34,5,12,106.9717148,14.32107964,48.14388885,0.430020839,21.68999214,33.56744003,0.237582482,1
571,601,7,22.67142857,24.88285714,28.48714286,0.878571429,60.31285714,194.8814286,0.139285714,5.571428571,23.42857143,8.428571429,7,102.6329422,21.78073933,55.04061526,0.603542877,30.5303263,36.61918458,0.275127997,1
769,807,2,49.45,58.74,67.28,0,175.035,195.345,0.231,26,42,29,45,83.80299759,8.802596665,68.65842667,4.483170033,34.671978,35.57318815,0.276489818,4
296,307,2,47.2,51.26,76.94,0,150.42,197.215,0.188,25,33,27,39,94.11415778,13.33793527,67.12394079,3.054067294,32.05756951,35.66723037,0.260809253,4
660,693,2,54.3,64.38,120.645,0,193.13,197.425,0.172,10,21,22,30,88.30805143,13.37736265,64.46791745,4.855361547,27.10811193,38.97082774,0.277064634,5
364,383,2,25.65,30.84,31.57,0,80.455,198.125,0.166,19.5,31,45,27,94.13913545,18.82197207,64.3002123,2.887740601,29.11595397,45.19714971,0.278868573,1
509,537,2,55.95,106.545,115.385,0,200.845,198.595,0.193,14,11,15,36,94.42531162,15.40449611,36.6813757,2.863013768,29.37358452,36.25541246,0.243522872,5
497,524,3,49.96666667,68.955,90.34333333,0,170.24,199.2333333,0.211,7,23,24,42,97.67818239,14.62933116,51.9998021,2.658881476,34.08611493,39.24086923,0.199790985,4
102,106,3,35.03333333,49.6,55.83333333,0,101.5066667,200.9233333,0.157,2,30,47,23,78.04185684,10.72129766,72.36109472,3.693458407,36.26478068,32.22584576,0.253131535,2
200,207,2,38.35,37.09,45.185,0,105.46,201.41,0.135,11,17,11,9,101.786919,18.327202,54.79955466,4.061243123,30.24618288,33.01469006,0.23202892,2
32,33,1,23.3,28.39,28.47,0,58.66,202.11,0.145,20,25,21,8,94.04741923,14.50721779,38.53514735,1.493827025,30.10746447,34.65707397,0.248925604,1
857,900,1,70.3,0,0,0,153.05,203.5,0.174,33,47,25,37,88.71052933,13.52984929,57.70298481,4.856818855,31.50526667,36.90159225,0.219689168,5
787,826,1,32.7,51.33,82.92,0,128.59,204.17,0.157,2,30,47,23,80.37322807,11.50367105,69.01572323,3.879213661,35.48023319,36.15478277,0.252597813,1
639,672,1,26.1,24.97,39.7,0,90.48,204.39,0.143,38,7,19,26,101.1988897,17.83683599,50.04613376,3.238974661,22.68384576,37.73873851,0.244563297,1
496,523,3,26.1,27.56666667,32.33333333,0,82.91333333,204.6966667,0.157,2,30,47,23,80.38749038,11.55291509,69.45817587,3.665993651,36.27826828,35.8192589,0.249508043,1
491,516,1,22.6,24.01,23.76,1.37,59.55,204.77,0.135,11,17,11,9,91.42344729,20.29504593,51.05974436,4.04360493,26.98583921,31.36687553,0.234577672,1
700,734,3,32.76666667,47.81333333,49.05666667,0,111.1233333,205.5766667,0.137,12,19,3,2,105.7988121,14.67941631,48.64043541,0.273400085,24.7042215,35.03054465,0.243877982,1
25,25,4,42.05,48.205,26.8275,0,93.465,206.285,0.171,31,37,7,22,97.38450734,14.08457597,48.58564806,1.532235615,30.04022559,34.72757411,0.24235492,3
832,872,1,28.4,45.23,42.79,0,102.78,206.41,0.187,6,10,6,25,96.3611517,12.09916484,52.42021513,3.980790764,33.69377375,35.66682222,0.209747255,1
469,492,2,30.75,42.89,41.01,0,107.44,207.875,0.16,21,9,16,21,97.02870512,14.20642537,36.14609385,1.650292635,30.57319367,34.5042007,0.260586549,1
291,302,2,65,57.78,119.795,0,226.29,209.14,0.226,16,15,35,43,96.3206749,16.89635826,58.95069695,3.22380668,29.6039052,40.12984117,0.267688987,5
224,232,2,37.35,54.06,63.485,0,102.175,209.555,0.187,6,10,6,25,92.85605494,12.7398456,51.33092881,1.429458857,33.09968917,34.70045821,0.246131789,2
484,508,1,36.8,54.47,65.94,0,112.57,210.16,0.158,50,29,8,16,111.2522922,13.9771843,46.50444285,0.983387454,23.94194221,33.25720433,0.236072342,2
568,598,1,35.2,42.21,79.98,0,133.16,210.54,0.172,10,21,22,30,89.0761795,13.39375763,62.59224167,0.597848094,31.66845436,41.88836441,0.257566911,2
21,21,2,70.55,58.12,109.245,0,210.695,213.09,0.223,34,44,40,49,86.44547681,14.77538238,60.05957903,11.92213697,31.71454934,39.35642386,0.261238247,5
728,765,1,34.8,48.29,37.01,0,89.3,213.61,0.171,31,37,7,22,94.99763775,13.69457257,47.6073451,1.3392286,28.10125232,34.5711503,0.237332594,2
389,410,1,33.5,38.08,64.27,0,114.56,213.81,0.187,6,10,6,25,98.22367096,13.22283864,54.18185186,2.236435369,33.04521465,37.8911378,0.233991257,2
513,541,1,23.3,19.24,25.66,1.55,58.55,214.79,0.157,2,30,47,23,76.84498596,11.62274017,70.11456146,3.661388707,36.31707077,35.54804993,0.249520224,1
578,608,1,20.8,16.8,16.08,0,42.62,214.97,0.164,13,22,14,20,95.8046627,15.14526677,55.31257629,1.617702186,29.7284565,40.54282074,0.23464824,1
435,458,3,51.13333333,80.165,94.42,0,213.58,215.1866667,0.19,12,19,26.33333333,34.33333333,99.0742418,14.58753204,59.81768383,5.7863614,30.43900876,42.49111705,0.248218212,4
323,336,1,31,31.06,48.42,0,101.44,215.61,0.164,13,22,14,20,91.90873718,14.79278183,57.73008537,0.866656989,28.25017262,39.25698471,0.244694702,1
656,689,1,28.3,51.47,42.45,0,79.81,216.01,0.135,11,17,11,9,90.22237091,19.47237816,49.97535477,4.057469654,24.11885719,30.29044762,0.234359577,1
654,687,3,42.43333333,75.475,82.43,0,141.9366667,216.14,0.145,20,25,21,8,99.01208044,13.07547587,34.61728224,1.408809254,20.95934718,33.7064882,0.258347539,3
110,115,1,37.2,27.63,56.56,0,147.16,216.24,0.209,27,35,38,47,77.77951558,16.46677026,64.76847521,4.969880144,33.79651515,37.78750165,0.272808552,2
135,140,2,49.9,72.1,70.535,0,138,217.03,0.193,14,11,15,36,97.08598519,15.72782405,44.7663951,2.519166172,27.50182247,35.59846115,0.235580812,4
5,3,3,39.76666667,43.59666667,45.6,0,115.5966667,217.27,0.231,26,42,29,45,72.88495848,11.2751722,70.2543621,3.782135738,33.90601932,36.78102499,0.278873377,3
456,479,3,39.8,49.38333333,55.36333333,1.663333333,122.3566667,218.3333333,0.211,7,23,24,42,95.32504018,18.01225641,54.1286691,3.385821521,36.24124421,40.8990362,0.243377728,3
17,16,2,28.75,49.225,48.87,0,95.4,218.355,0.172,10,21,22,30,102.3611275,15.2647408,60.58143397,1.85702326,28.73354755,41.81682243,0.257558685,1
443,466,4,23.725,28.245,30.535,0,60.525,218.8575,0.137,9,20,13,3,101.1205158,22.03662769,57.38008952,0.734976888,31.1377902,36.90454642,0.274828515,1
440,463,2,28.8,56.35,61.69,0,94.65,218.92,0.161,4,24,48,13,96.03933163,11.83656154,74.2298893,1.545310113,28.32766376,33.92910767,0.261027429,1
44,45,1,37.8,21.1,76.03,0,148.65,219.1,0.164,13,22,14,20,88.50364939,14.93766546,60.00945282,1.235779007,28.3365256,39.92974599,0.242419039,2
248,257,2,66.3,90.23,92.55,0,260.945,219.22,0.226,16,15,35,43,87.48860601,16.40229244,59.54375318,21.26260004,29.9646733,39.44623261,0.259463482,5
272,282,2,61.5,65.48,106.92,0,215.17,219.98,0.211,7,23,24,42,97.69399211,16.16846149,55.17609406,2.870673386,32.5678098,40.65202427,0.228568288,5
212,219,1,24.8,23.12,24.04,1.41,65.43,220.2,0.172,10,21,22,30,89.37168448,14.24310652,61.70842525,0.7083452,32.45462063,41.74843924,0.222430706,1
477,500,1,26.6,19.88,27.01,1.57,75.08,220.42,0.157,2,30,47,23,81.6104572,10.47264632,69.20988758,3.728495653,35.26474204,35.38995009,0.254225026,1
233,242,2,52.65,59.68,96.58,0,156.105,220.44,0.201,30,48,49,44,86.86999417,13.59465353,58.35749563,5.867948552,31.84511582,36.84200652,0.232813407,5
270,280,3,45.8,67.045,77.39,0,173.39,220.65,0.211,7,23,24,42,97.61440065,16.4391898,52.37663205,1.485589358,33.95984692,40.15450859,0.23071252,4
439,462,1,37.6,92.09,0,0,123.46,220.7,0.172,10,21,22,30,102.5350113,14.9735836,60.56663055,1.816071248,29.58131447,39.40473652,0.263515189,2
616,648,1,40.3,63.64,59.81,6.23,149.71,220.77,0.187,6,10,6,25,93.909688,15.92444682,51.17753363,0.790664218,29.78187323,34.3626008,0.258631,3
749,787,1,25.1,33.24,34.49,1.63,69.09,220.88,0.161,4,24,48,13,101.5847422,12.90770817,75.18724738,1.050033695,28.79288313,32.73311954,0.25768987,1
704,739,1,28.3,27.69,33.08,0,80.46,221.43,0.154,35,28,20,18,95.81832377,14.86022123,52.3987448,2.232220994,28.51457829,34.59415181,0.249174374,1
330,343,1,47,49.39,74.99,0,188.07,221.7,0.157,2,30,47,23,76.44351451,9.055313468,63.58111763,4.088741859,34.83289337,35.75780869,0.263286119,4
778,817,1,23.7,27.34,28.93,0,60.42,222.11,0.138,17,1,9,10,97.49985695,14.88171768,54.6862669,1.702001601,30.52749634,41.51927853,0.248847611,1
6,5,1,37.9,50.03,59.69,0,119.81,222.97,0.188,25,33,27,39,88.19065762,13.57432151,66.04940796,2.234979361,32.6358552,36.92333889,0.265714955,2
522,550,4,37.7,53.4875,62.61,0,122.5925,223.1725,0.208,22,38,33,40,87.70475292,13.09608404,57.47058948,6.618377765,30.19497895,38.17509953,0.23445192,2
62,65,1,30.1,35.07,55.77,0,96.67,223.67,0.188,25,33,27,39,86.69795118,14.41362517,65.36742183,3.790210502,35.30598995,38.88265673,0.268069352,1
459,482,1,24.3,22.47,25.24,1.75,58.97,223.71,0.175,8,39,42,29,106.5209045,18.12379265,62.89582443,1.717185736,36.20278931,42.55413691,0.274503231,1
196,203,1,28.6,34.2,32.67,4.96,72.96,223.77,0.137,9,20,13,3,100.3573303,22.01229095,57.03990555,0.588348538,31.75592136,36.62945366,0.274580911,1
856,899,2,27.9,28.925,32.69,0,80.68,224.475,0.175,8,39,42,29,102.7574139,17.96930695,64.05077171,1.555231273,36.03804398,42.10191345,0.270966239,1
329,342,2,51.25,68.45,46.245,34.57,154.575,224.475,0.1875,31.5,47.5,37,40.5,93.31342999,13.9059914,58.3092955,2.476914138,31.78318183,37.02159612,0.256720771,5
116,121,1,29.2,32.34,50.11,0,88.89,224.76,0.187,6,10,6,25,100.2259083,16.80467142,54.21624184,0.93574281,34.19451451,37.71664906,0.26201541,1
803,843,1,34.6,92.01,80.95,0,141.04,225.24,0.161,4,24,48,13,90.54566097,12.00711823,73.99083805,2.1654571,29.3011508,34.8386054,0.257723216,2
556,586,1,27.4,34.06,35.47,0,75.43,225.6,0.157,2,30,47,23,78.79434858,10.73486156,71.07134138,3.699319226,35.91101783,33.62332971,0.255463783,1
853,896,1,31,56.45,69.97,3.89,102.02,225.62,0.161,4,24,48,13,91.07031727,12.15014136,74.69635105,1.450611174,29.85171747,34.29049216,0.257404957,1
363,382,3,22.5,25.29,34.42333333,0,55.96,225.77,0.175,37,32,43,31,96.22227431,18.71670078,58.08193913,3.365553848,22.36238986,45.80126615,0.247702004,1
754,792,2,33.85,39.505,53.785,0,94.77,226.365,0.16,21,9,16,21,98.22572136,15.42156139,48.99164136,0.967600848,32.53895998,36.96560796,0.264551089,2
99,103,1,25.1,44.99,49.62,2.04,69.58,226.67,0.161,4,24,48,13,98.38185476,11.72394161,74.74345296,1.31413517,28.18239632,33.31379496,0.258408521,1
489,513,2,35.9,48.265,70.125,0,123.285,227.43,0.187,6,10,6,25,95.80413933,12.10407039,52.7971344,3.362239126,35.19684935,35.19991559,0.210803193,2
518,546,1,30.9,43.25,46.5,0,98.67,227.53,0.141,3,26,5,10,105.4842072,19.28306293,49.33372307,0.228333466,25.97378858,35.91727511,0.27496472,1
557,587,2,32.8,43.28,52.175,0,111.245,227.575,0.211,7,23,24,42,97.33977363,16.02972166,51.70775568,2.246770853,32.64291718,38.48920141,0.223413074,1
608,639,1,24.5,26.47,25.63,2.26,57.53,227.8,0.138,17,1,9,10,94.93143272,16.56513596,56.78131199,1.18921572,29.29687834,43.09157372,0.253836602,1
618,650,2,62.65,87.32,111.405,0,254.765,227.93,0.2355,24,36,28,46,99.61119716,14.86374064,56.54888328,3.186324403,29.96295349,39.77910169,0.222704734,5
271,281,1,33.6,45.48,56.27,2.46,120.4,228.54,0.161,4,24,48,13,85.60804514,12.42981192,73.28978377,2.928677302,30.03454693,35.2810262,0.257809234,2
413,435,1,28.8,26.49,40.73,0,78.17,229.21,0.208,22,38,33,40,95.69627762,15.79630547,54.46509933,2.210024118,31.11714554,36.08198039,0.246712158,1
536,565,1,26.9,24.97,24.92,2.1,72.31,229.23,0.172,10,21,22,30,87.50287819,14.61943555,62.20999241,0.216768593,33.62127018,43.46557713,0.261812262,1
297,308,2,39.05,59.755,75.325,0,152.88,229.565,0.187,6,10,6,25,97.29677836,13.84784834,51.14979712,3.092148841,32.65260172,36.77496446,0.20215347,3
333,346,1,23.8,42.26,27.06,0,59.17,230.09,0.172,47,36,36,32,87.30475956,15.68490393,43.46184981,4.145460309,27.78354971,31.86189734,0.212437777,1
97,101,1,26.5,33.39,33.21,0,74.19,230.45,0.176,32,18,44,28,105.926801,18.26550033,54.25104141,3.796130327,23.48220101,37.84628461,0.241822289,1
341,355,1,25.5,30.17,25.04,0,66.58,230.76,0.16,21,9,16,21,95.63471549,15.19278165,48.94978496,1.098749974,32.7513752,36.96485901,0.266016466,1
729,766,2,27.35,41.16,39.62,0,77.5,231.075,0.16,21,9,16,21,98.64669196,15.59476491,48.95075067,1.07303978,32.57380796,37.0653437,0.264227439,1
506,534,4,23.2,18.6475,25.94,0.445,52.38,232.0275,0.15875,22.5,30.5,23.5,27.75,89.97026761,15.39176283,61.87018967,1.513593138,29.33178838,39.16196831,0.255055376,1
662,695,3,37.76666667,50.51333333,62.48,0,134.4433333,232.38,0.164,13,22,14,20,96.01159566,13.91523028,59.2550883,1.132669536,28.59797173,41.1896272,0.221746928,2
284,295,1,30.5,0,44.1,0,87.64,233.92,0.145,20,25,21,8,92.7671875,14.35746861,39.522435,1.447225213,27.00762825,34.19311371,0.25219928,1
625,657,1,36.1,50.87,54.22,0,120.96,235.25,0.172,10,21,22,30,88.76329041,14.23308873,62.31324387,0.333434958,33.12406254,42.76018333,0.26061336,2
126,131,1,33.6,58.94,85.09,0,106.59,235.29,0.172,10,21,22,30,88.99912834,13.66570199,65.16796303,7.979341745,24.57607102,38.29173088,0.277254492,2
346,362,2,52.2,69.68,50.13,0,116.865,235.61,0.218,19,41,39,41,101.3651543,17.06866622,50.33964443,2.165986061,33.06203508,35.23123265,0.248077011,5
394,416,2,30.8,64.28,83.6,0,108.04,236.135,0.161,4,24,48,13,84.07536745,11.77946944,73.91332579,1.452440858,29.29981423,34.83708072,0.257433448,1
701,736,2,78,44.69,154.185,0,233.13,236.755,0.226,16,15,35,43,89.16541163,17.12014525,60.31799968,8.576749007,28.85308194,39.48637009,0.261818732,5
90,93,2,40.7,61.87,81.6,0,114.155,236.805,0.16,21,9,16,21,96.11079259,14.11550649,33.66592513,1.447796802,29.68543461,34.27538427,0.251601345,3
623,655,2,28.3,26.91,30.77,2.04,75.34,236.855,0.211,7,23,24,42,97.7363987,16.92689634,53.24742604,1.029196478,35.03528166,41.2268877,0.227238631,1
161,167,2,36,52.375,57.425,0,130.465,237.505,0.193,14,11,15,36,98.8195413,16.07555199,46.18299771,2.87133341,29.05126675,35.65389204,0.247177744,2
526,554,1,22.1,28.73,22.84,0,43.68,237.65,0.175,37,32,43,31,97.83614168,17.07507427,55.42147491,4.116202928,21.64866938,45.74271525,0.245364309,1
598,628,1,29.5,27.38,35.27,2.88,82.65,237.67,0.157,2,30,47,23,82.05763912,9.433148742,68.48028851,3.737790644,35.17046309,35.8621521,0.259010319,1
228,237,1,38.3,50.95,49.79,0,134.87,238.02,0.208,22,38,33,40,95.69001617,15.48108435,54.04270401,2.240293455,31.39123955,35.88881912,0.240516829,2
517,545,1,35.1,38.01,59.26,0,114.56,238.24,0.209,27,35,38,47,75.44271469,14.98822546,68.74328613,1.618410289,33.99000931,36.04050636,0.268834606,2
784,823,1,24.5,30.4,26.36,0,61.83,238.51,0.135,11,17,11,9,103.124163,18.56428371,54.74735888,4.05379343,31.57929634,34.62545552,0.234547061,1
409,431,1,28.7,37.87,34.78,0,92.32,238.52,0.187,49,43,41,38,119.9072007,11.66056583,44.56322427,3.604645366,15.043772,40.27347911,0.228941585,1
88,91,1,31.3,32.68,43.1,0,99.55,238.73,0.211,7,23,24,42,96.23724556,17.63317823,54.5780611,3.139470816,36.17847633,43.99140358,0.237350922,1
307,319,2,57.2,91.08,99.73,0,185.505,238.925,0.226,16,15,35,43,87.29109287,16.08554626,60.87161732,9.773851514,30.22025276,38.59860802,0.260670258,5
547,576,1,24.7,41.93,36.44,0,66.94,239.2,0.16,21,9,16,21,98.19484177,15.19144783,49.58774605,1.198526502,30.09524097,37.4560051,0.263851765,1
706,741,1,38.5,45.22,76.68,0,135.63,239.54,0.209,27,35,38,47,53.55070543,13.42711522,69.41236544,2.309763178,33.74518871,36.85193825,0.267800057,2
648,681,1,28.2,23.48,31.37,0,72.78,240.73,0.157,2,30,47,23,92.29453823,14.8348546,61.73456301,1.860902361,27.48139027,43.30944231,0.274530672,1
68,71,1,37.6,67.94,54.95,0,135.36,240.79,0.141,3,26,5,10,97.86591339,15.26830599,35.24481244,0.84551449,25.94098006,33.87259054,0.255529627,2
321,334,1,28.1,38.31,49.63,0,88.89,240.83,0.161,4,24,48,13,88.6551501,13.98772964,71.25562414,2.21465083,30.4475797,35.20158895,0.26469562,1
621,653,1,30.4,40.34,62.59,0,102.51,241.75,0.187,6,10,6,25,95.54697673,18.64126523,52.81075923,0.842240095,31.22312101,34.9194514,0.264100661,1
834,874,2,55.05,49.33,102.02,0,188.43,242.04,0.222,36,50,45,46,81.45961698,15.17041739,64.18246429,4.338257591,33.52805742,37.13233598,0.259630416,5
758,796,2,38.55,73.98,85.035,0,137.605,242.715,0.161,4,24,48,13,88.66998991,11.91079253,74.2790385,1.692485655,29.49524714,34.66230259,0.257499779,2
600,630,1,35.4,40.04,69.39,0,108.59,243.61,0.187,6,10,6,25,95.33829583,11.42921872,50.81205453,2.844506926,33.60786396,34.82604175,0.207863195,2
129,134,2,27.75,21.67,30.315,0,72.1,244.93,0.157,2,30,47,23,81.76099631,10.09664538,69.90318241,3.720706004,35.19655835,34.78699255,0.253969805,1
82,85,1,38.4,50.59,59.25,0,131.28,245.2,0.187,6,10,6,25,97.08361753,13.52680566,48.2548062,2.845209082,29.4461813,36.81125387,0.198878779,2
835,875,2,30.8,48.405,40.65,0,84.52,245.625,0.137,9,20,13,3,101.2652327,20.95314074,55.0507857,0.804582715,30.46091144,35.11504555,0.271836634,1
478,501,1,28.7,37.62,40.86,2.59,76.23,245.95,0.141,3,26,5,10,103.0423561,18.96624222,55.24445724,0.362014169,26.90057421,40.89632757,0.28531707,1
574,604,2,37.4,33.1,60.185,0,119.92,245.985,0.209,27,35,38,47,74.37350858,16.75393205,66.45889677,3.735567665,35.91941923,38.37279327,0.269020549,2
516,544,1,26,34.49,33.55,0,69.54,246.15,0.135,11,17,11,9,89.72274367,0,49.42831151,4.085763375,24.10242661,30.63199881,0,1
742,779,1,47.2,66.87,69.44,16.16,137.89,246.18,0.141,3,26,5,10,88.30751546,11.9876198,46.8057305,0.997017359,25.35434484,34.43004886,0.222321921,4
793,833,1,35.5,34.48,42.81,0,115.96,246.45,0.164,13,22,14,20,90.33517456,15.01922321,59.38281059,0.823602349,28.76057816,39.78125572,0.254123628,2
638,670,1,30.6,56.63,40.77,0,88.66,246.68,0.161,24,13,30,19,110.1898023,17.54444911,53.79474102,3.920512546,30.18062748,34.56688981,0.235185205,1
222,230,3,46.83333333,54.79,72.94333333,0,157.7066667,247.34,0.26,41,49,32,50,98.06508382,13.10854101,55.82984734,4.0048395,30.62425375,38.29096604,0.203891956,4
2,0,2,32.65,67.86,95.675,0,99.365,247.58,0.161,4,24,48,13,85.87878927,12.82583531,72.40798505,2.013683488,29.36179717,35.35468906,0.258619051,1
686,720,1,42.9,43.33,73.34,0,170.34,247.63,0.231,26,42,29,45,87.38319189,8.702457714,67.85460039,4.575224573,34.91033936,35.43766371,0.276044826,3
429,452,1,26,18.98,24.52,0,66.1,247.73,0.175,8,39,42,29,102.512204,17.80910015,63.06812668,0.874120009,38.35493546,42.39606018,0.279704803,1
829,869,1,27.3,36.38,31.28,0,60.68,248.08,0.16,21,9,16,21,95.727034,14.20965042,40.3788475,1.628522182,30.66817207,35.38925552,0.258780497,1
650,683,1,32.7,43.28,56.16,0,104.38,249.32,0.145,20,25,21,8,99.17654109,12.95687129,31.71838769,1.395153135,23.85145053,33.93369463,0.24967058,1
100,104,1,25.7,17.58,20.79,0,65.06,249.66,0.157,2,30,47,23,84.05701192,10.05862904,68.04308573,3.711740176,35.108476,36.16893005,0.257066985,1
534,563,2,58.55,66.23,105.185,0,191.515,250.94,0.188,25,33,27,39,89.16179562,13.86649585,64.78312397,2.945115864,29.44032455,37.8098135,0.276790169,5
53,56,1,27.7,34.52,27.86,0,64.23,251.09,0.145,20,25,21,8,91.12814026,14.86600463,35.73106384,1.414520812,29.45412941,34.15982342,0.259070933,1
